4096,1,4,0,42959,472724.
4096,1,4,1,39960,475723.
4096,1,4,2,43793,471890.
4096,1,8,0,42610,473073.
4096,1,8,1,39780,475903.
4096,1,8,2,43477,472206.
4096,1,16,0,42666,473017.
4096,1,16,1,39782,475901.
4096,1,16,2,43221,472462.
4096,1,32,0,42696,472987.
4096,1,32,1,39757,475926.
4096,1,32,2,43342,472341.
4096,2,1,0,52139,463544.
4096,2,1,1,52139,463544.
4096,2,1,2,52139,463544.
4096,2,2,0,41927,473756.
4096,2,2,1,39714,475969.
4096,2,2,2,42677,473006.
4096,2,4,0,40815,474868.
4096,2,4,1,37797,477886.
4096,2,4,2,41652,474031.
4096,2,8,0,40465,475218.
4096,2,8,1,37617,478066.
4096,2,8,2,41266,474417.
4096,2,16,0,40525,475158.
4096,2,16,1,37616,478067.
4096,2,16,2,41100,474583.
4096,2,32,0,40532,475151.
4096,2,32,1,37592,478091.
4096,2,32,2,41119,474564.
4096,4,1,0,51123,464560.
4096,4,1,1,51123,464560.
4096,4,1,2,51123,464560.
4096,4,2,0,40889,474794.
4096,4,2,1,38676,477007.
4096,4,2,2,41690,473993.
4096,4,4,0,39772,475911.
4096,4,4,1,36748,478935.
4096,4,4,2,40606,475077.
4096,4,8,0,39425,476258.
4096,4,8,1,36565,479118.
4096,4,8,2,40318,475365.
4096,4,16,0,39483,476200.
4096,4,16,1,36565,479118.
4096,4,16,2,40120,475563.
4096,4,32,0,39483,476200.
4096,4,32,1,36537,479146.
4096,4,32,2,40173,475510.
4096,8,1,0,41096,474587.
4096,8,1,1,41096,474587.
4096,8,1,2,41096,474587.
4096,8,2,0,30370,485313.
4096,8,2,1,28136,487547.
4096,8,2,2,31326,484357.
4096,8,4,0,29245,486438.
4096,8,4,1,26103,489580.
4096,8,4,2,30249,485434.
4096,8,8,0,28840,486843.
4096,8,8,1,25871,489812.
4096,8,8,2,29593,486090.
4096,8,16,0,28874,486809.
4096,8,16,1,25826,489857.
4096,8,16,2,29517,486166.
4096,8,32,0,28904,486779.
4096,8,32,1,25798,489885.
4096,8,32,2,29584,486099.
4096,16,1,0,31618,484065.
4096,16,1,1,31618,484065.
4096,16,1,2,31618,484065.
4096,16,2,0,21760,493923.
4096,16,2,1,19547,496136.
4096,16,2,2,22497,493186.
4096,16,4,0,18636,497047.
4096,16,4,1,16058,499625.
4096,16,4,2,19482,496201.
4096,16,8,0,17939,497744.
4096,16,8,1,15401,500282.
4096,16,8,2,18669,497014.
4096,16,16,0,17814,497869.
4096,16,16,1,15100,500583.
4096,16,16,2,18489,497194.
4096,16,32,0,17689,497994.
4096,16,32,1,14938,500745.
4096,16,32,2,18436,497247.
4096,32,1,0,26586,489097.
4096,32,1,1,26586,489097.
4096,32,1,2,26586,489097.
4096,32,2,0,18444,497239.
4096,32,2,1,16518,499165.
4096,32,2,2,18838,496845.
4096,32,4,0,14565,501118.
4096,32,4,1,12285,503398.
4096,32,4,2,15293,500390.
4096,32,8,0,12845,502838.
4096,32,8,1,10443,505240.
4096,32,8,2,13869,501814.
4096,32,16,0,12558,503125.
4096,32,16,1,9973,505710.
4096,32,16,2,13462,502221.
4096,32,32,0,12309,503374.
4096,32,32,1,9607,506076.
4096,32,32,2,13237,502446.
4096,64,1,0,26801,488882.
4096,64,1,1,26801,488882.
4096,64,1,2,26801,488882.
4096,64,2,0,18707,496976.
4096,64,2,1,16544,499139.
4096,64,2,2,18988,496695.
4096,64,4,0,17177,498506.
4096,64,4,1,13757,501926.
4096,64,4,2,17006,498677.
4096,64,8,0,11915,503768.
4096,64,8,1,9396,506287.
4096,64,8,2,12692,502991.
4096,64,16,0,11688,503995.
4096,64,16,1,8971,506712.
4096,64,16,2,12283,503400.
4096,64,32,0,11318,504365.
4096,64,32,1,8645,507038.
4096,64,32,2,12244,503439.
8192,1,1,0,45251,470432.
8192,1,1,1,45251,470432.
8192,1,1,2,45251,470432.
8192,1,2,0,40140,475543.
8192,1,2,1,38660,477023.
8192,1,2,2,40759,474924.
8192,1,4,0,39415,476268.
8192,1,4,1,37725,477958.
8192,1,4,2,40068,475615.
8192,1,8,0,39260,476423.
8192,1,8,1,37514,478169.
8192,1,8,2,40069,475614.
8192,1,16,0,39164,476519.
8192,1,16,1,37441,478242.
8192,1,16,2,40034,475649.
8192,1,32,0,39119,476564.
8192,1,32,1,37421,478262.
8192,1,32,2,40004,475679.
8192,2,1,0,43158,472525.
8192,2,1,1,43158,472525.
8192,2,1,2,43158,472525.
8192,2,2,0,37977,477706.
8192,2,2,1,36491,479192.
8192,2,2,2,38692,476991.
8192,2,4,0,37254,478429.
8192,2,4,1,35550,480133.
8192,2,4,2,37883,477800.
8192,2,8,0,37091,478592.
8192,2,8,1,35336,480347.
8192,2,8,2,37950,477733.
8192,2,16,0,36995,478688.
8192,2,16,1,35264,480419.
8192,2,16,2,37892,477791.
8192,2,32,0,36949,478734.
8192,2,32,1,35238,480445.
8192,2,32,2,37799,477884.
8192,4,1,0,42127,473556.
8192,4,1,1,42127,473556.
8192,4,1,2,42127,473556.
8192,4,2,0,36911,478772.
8192,4,2,1,35429,480254.
8192,4,2,2,37577,478106.
8192,4,4,0,36197,479486.
8192,4,4,1,34487,481196.
8192,4,4,2,36857,478826.
8192,4,8,0,36034,479649.
8192,4,8,1,34268,481415.
8192,4,8,2,36828,478855.
8192,4,16,0,35952,479731.
8192,4,16,1,34202,481481.
8192,4,16,2,36869,478814.
8192,4,32,0,35890,479793.
8192,4,32,1,34170,481513.
8192,4,32,2,36784,478899.
8192,8,1,0,31706,483977.
8192,8,1,1,31706,483977.
8192,8,1,2,31706,483977.
8192,8,2,0,26189,489494.
8192,8,2,1,24713,490970.
8192,8,2,2,26976,488707.
8192,8,4,0,25462,490221.
8192,8,4,1,23723,491960.
8192,8,4,2,26214,489469.
8192,8,8,0,25309,490374.
8192,8,8,1,23514,492169.
8192,8,8,2,26111,489572.
8192,8,16,0,25207,490476.
8192,8,16,1,23436,492247.
8192,8,16,2,26064,489619.
8192,8,32,0,25146,490537.
8192,8,32,1,23403,492280.
8192,8,32,2,26003,489680.
8192,16,1,0,21459,494224.
8192,16,1,1,21459,494224.
8192,16,1,2,21459,494224.
8192,16,2,0,15902,499781.
8192,16,2,1,14845,500838.
8192,16,2,2,16615,499068.
8192,16,4,0,15030,500653.
8192,16,4,1,13661,502022.
8192,16,4,2,15583,500100.
8192,16,8,0,14840,500843.
8192,16,8,1,13395,502288.
8192,16,8,2,15445,500238.
8192,16,16,0,14771,500912.
8192,16,16,1,13374,502309.
8192,16,16,2,15424,500259.
8192,16,32,0,14732,500951.
8192,16,32,1,13351,502332.
8192,16,32,2,15435,500248.
8192,32,1,0,17781,497902.
8192,32,1,1,17781,497902.
8192,32,1,2,17781,497902.
8192,32,2,0,11123,504560.
8192,32,2,1,10283,505400.
8192,32,2,2,11802,503881.
8192,32,4,0,9730,505953.
8192,32,4,1,8504,507179.
8192,32,4,2,10388,505295.
8192,32,8,0,9510,506173.
8192,32,8,1,8190,507493.
8192,32,8,2,10055,505628.
8192,32,16,0,9446,506237.
8192,32,16,1,8118,507565.
8192,32,16,2,10036,505647.
8192,32,32,0,9362,506321.
8192,32,32,1,8061,507622.
8192,32,32,2,9907,505776.
8192,64,1,0,18701,496982.
8192,64,1,1,18701,496982.
8192,64,1,2,18701,496982.
8192,64,2,0,9130,506553.
8192,64,2,1,8282,507401.
8192,64,2,2,9661,506022.
8192,64,4,0,7430,508253.
8192,64,4,1,6181,509502.
8192,64,4,2,8004,507679.
8192,64,8,0,7139,508544.
8192,64,8,1,5703,509980.
8192,64,8,2,7660,508023.
8192,64,16,0,6951,508732.
8192,64,16,1,5550,510133.
8192,64,16,2,7550,508133.
8192,64,32,0,6850,508833.
8192,64,32,1,5386,510297.
8192,64,32,2,7574,508109.
16384,1,1,0,39813,475870.
16384,1,1,1,39813,475870.
16384,1,1,2,39813,475870.
16384,1,2,0,38046,477637.
16384,1,2,1,37088,478595.
16384,1,2,2,38575,477108.
16384,1,4,0,37676,478007.
16384,1,4,1,36652,479031.
16384,1,4,2,38148,477535.
16384,1,8,0,37571,478112.
16384,1,8,1,36520,479163.
16384,1,8,2,38046,477637.
16384,1,16,0,37514,478169.
16384,1,16,1,36507,479176.
16384,1,16,2,38006,477677.
16384,1,32,0,37474,478209.
16384,1,32,1,36479,479204.
16384,1,32,2,37924,477759.
16384,2,1,0,37649,478034.
16384,2,1,1,37649,478034.
16384,2,1,2,37649,478034.
16384,2,2,0,35873,479810.
16384,2,2,1,34915,480768.
16384,2,2,2,36394,479289.
16384,2,4,0,35495,480188.
16384,2,4,1,34469,481214.
16384,2,4,2,35962,479721.
16384,2,8,0,35393,480290.
16384,2,8,1,34333,481350.
16384,2,8,2,35902,479781.
16384,2,16,0,35338,480345.
16384,2,16,1,34324,481359.
16384,2,16,2,35808,479875.
16384,2,32,0,35298,480385.
16384,2,32,1,34296,481387.
16384,2,32,2,35727,479956.
16384,4,1,0,36581,479102.
16384,4,1,1,36581,479102.
16384,4,1,2,36581,479102.
16384,4,2,0,34803,480880.
16384,4,2,1,33842,481841.
16384,4,2,2,35291,480392.
16384,4,4,0,34427,481256.
16384,4,4,1,33391,482292.
16384,4,4,2,34947,480736.
16384,4,8,0,34320,481363.
16384,4,8,1,33254,482429.
16384,4,8,2,34779,480904.
16384,4,16,0,34264,481419.
16384,4,16,1,33243,482440.
16384,4,16,2,34736,480947.
16384,4,32,0,34231,481452.
16384,4,32,1,33218,482465.
16384,4,32,2,34723,480960.
16384,8,1,0,26048,489635.
16384,8,1,1,26048,489635.
16384,8,1,2,26048,489635.
16384,8,2,0,24048,491635.
16384,8,2,1,23093,492590.
16384,8,2,2,24608,491075.
16384,8,4,0,23694,491989.
16384,8,4,1,22635,493048.
16384,8,4,2,24184,491499.
16384,8,8,0,23585,492098.
16384,8,8,1,22490,493193.
16384,8,8,2,24018,491665.
16384,8,16,0,23538,492145.
16384,8,16,1,22478,493205.
16384,8,16,2,23960,491723.
16384,8,32,0,23497,492186.
16384,8,32,1,22462,493221.
16384,8,32,2,24045,491638.
16384,16,1,0,15943,499740.
16384,16,1,1,15943,499740.
16384,16,1,2,15943,499740.
16384,16,2,0,13805,501878.
16384,16,2,1,13106,502577.
16384,16,2,2,14277,501406.
16384,16,4,0,13465,502218.
16384,16,4,1,12635,503048.
16384,16,4,2,13882,501801.
16384,16,8,0,13344,502339.
16384,16,8,1,12497,503186.
16384,16,8,2,13700,501983.
16384,16,16,0,13325,502358.
16384,16,16,1,12463,503220.
16384,16,16,2,13660,502023.
16384,16,32,0,13309,502374.
16384,16,32,1,12464,503219.
16384,16,32,2,13608,502075.
16384,32,1,0,10996,504687.
16384,32,1,1,10996,504687.
16384,32,1,2,10996,504687.
16384,32,2,0,8465,507218.
16384,32,2,1,7908,507775.
16384,32,2,2,8804,506879.
16384,32,4,0,8071,507612.
16384,32,4,1,7357,508326.
16384,32,4,2,8522,507161.
16384,32,8,0,7920,507763.
16384,32,8,1,7200,508483.
16384,32,8,2,8267,507416.
16384,32,16,0,7877,507806.
16384,32,16,1,7158,508525.
16384,32,16,2,8265,507418.
16384,32,32,0,7894,507789.
16384,32,32,1,7161,508522.
16384,32,32,2,8252,507431.
16384,64,1,0,9322,506361.
16384,64,1,1,9322,506361.
16384,64,1,2,9322,506361.
16384,64,2,0,6051,509632.
16384,64,2,1,5558,510125.
16384,64,2,2,6423,509260.
16384,64,4,0,5397,510286.
16384,64,4,1,4705,510978.
16384,64,4,2,5728,509955.
16384,64,8,0,5211,510472.
16384,64,8,1,4505,511178.
16384,64,8,2,5585,510098.
16384,64,16,0,5134,510549.
16384,64,16,1,4468,511215.
16384,64,16,2,5446,510237.
16384,64,32,0,5133,510550.
16384,64,32,1,4467,511216.
16384,64,32,2,5547,510136.
32768,1,1,0,37794,477889.
32768,1,1,1,37794,477889.
32768,1,1,2,37794,477889.
32768,1,2,0,36680,479003.
32768,1,2,1,36128,479555.
32768,1,2,2,37025,478658.
32768,1,4,0,36561,479122.
32768,1,4,1,36006,479677.
32768,1,4,2,36868,478815.
32768,1,8,0,36419,479264.
32768,1,8,1,35902,479781.
32768,1,8,2,36799,478884.
32768,1,16,0,36368,479315.
32768,1,16,1,35851,479832.
32768,1,16,2,36718,478965.
32768,1,32,0,36362,479321.
32768,1,32,1,35838,479845.
32768,1,32,2,36623,479060.
32768,2,1,0,35616,480067.
32768,2,1,1,35616,480067.
32768,2,1,2,35616,480067.
32768,2,2,0,34497,481186.
32768,2,2,1,33947,481736.
32768,2,2,2,34820,480863.
32768,2,4,0,34376,481307.
32768,2,4,1,33821,481862.
32768,2,4,2,34726,480957.
32768,2,8,0,34233,481450.
32768,2,8,1,33714,481969.
32768,2,8,2,34611,481072.
32768,2,16,0,34179,481504.
32768,2,16,1,33662,482021.
32768,2,16,2,34518,481165.
32768,2,32,0,34175,481508.
32768,2,32,1,33648,482035.
32768,2,32,2,34497,481186.
32768,4,1,0,34544,481139.
32768,4,1,1,34544,481139.
32768,4,1,2,34544,481139.
32768,4,2,0,33425,482258.
32768,4,2,1,32866,482817.
32768,4,2,2,33777,481906.
32768,4,4,0,33299,482384.
32768,4,4,1,32741,482942.
32768,4,4,2,33701,481982.
32768,4,8,0,33156,482527.
32768,4,8,1,32631,483052.
32768,4,8,2,33541,482142.
32768,4,16,0,33101,482582.
32768,4,16,1,32579,483104.
32768,4,16,2,33487,482196.
32768,4,32,0,33097,482586.
32768,4,32,1,32566,483117.
32768,4,32,2,33449,482234.
32768,8,1,0,23929,491754.
32768,8,1,1,23929,491754.
32768,8,1,2,23929,491754.
32768,8,2,0,22663,493020.
32768,8,2,1,22095,493588.
32768,8,2,2,23042,492641.
32768,8,4,0,22541,493142.
32768,8,4,1,21970,493713.
32768,8,4,2,22886,492797.
32768,8,8,0,22394,493289.
32768,8,8,1,21855,493828.
32768,8,8,2,22853,492830.
32768,8,16,0,22344,493339.
32768,8,16,1,21808,493875.
32768,8,16,2,22727,492956.
32768,8,32,0,22333,493350.
32768,8,32,1,21794,493889.
32768,8,32,2,22807,492876.
32768,16,1,0,13978,501705.
32768,16,1,1,13978,501705.
32768,16,1,2,13978,501705.
32768,16,2,0,12558,503125.
32768,16,2,1,12137,503546.
32768,16,2,2,12875,502808.
32768,16,4,0,12441,503242.
32768,16,4,1,12004,503679.
32768,16,4,2,12759,502924.
32768,16,8,0,12338,503345.
32768,16,8,1,11909,503774.
32768,16,8,2,12698,502985.
32768,16,16,0,12289,503394.
32768,16,16,1,11874,503809.
32768,16,16,2,12630,503053.
32768,16,32,0,12276,503407.
32768,16,32,1,11859,503824.
32768,16,32,2,12614,503069.
32768,32,1,0,8950,506733.
32768,32,1,1,8950,506733.
32768,32,1,2,8950,506733.
32768,32,2,0,7237,508446.
32768,32,2,1,6901,508782.
32768,32,2,2,7502,508181.
32768,32,4,0,7117,508566.
32768,32,4,1,6734,508949.
32768,32,4,2,7374,508309.
32768,32,8,0,7043,508640.
32768,32,8,1,6651,509032.
32768,32,8,2,7266,508417.
32768,32,16,0,6995,508688.
32768,32,16,1,6618,509065.
32768,32,16,2,7273,508410.
32768,32,32,0,6978,508705.
32768,32,32,1,6598,509085.
32768,32,32,2,7240,508443.
32768,64,1,0,6606,509077.
32768,64,1,1,6606,509077.
32768,64,1,2,6606,509077.
32768,64,2,0,4646,511037.
32768,64,2,1,4329,511354.
32768,64,2,2,4843,510840.
32768,64,4,0,4398,511285.
32768,64,4,1,4030,511653.
32768,64,4,2,4648,511035.
32768,64,8,0,4325,511358.
32768,64,8,1,3950,511733.
32768,64,8,2,4573,511110.
32768,64,16,0,4287,511396.
32768,64,16,1,3909,511774.
32768,64,16,2,4531,511152.
32768,64,32,0,4260,511423.
32768,64,32,1,3892,511791.
32768,64,32,2,4533,511150.
65536,1,1,0,36426,479257.
65536,1,1,1,36426,479257.
65536,1,1,2,36426,479257.
65536,1,2,0,35963,479720.
65536,1,2,1,35666,480017.
65536,1,2,2,36055,479628.
65536,1,4,0,35870,479813.
65536,1,4,1,35580,480103.
65536,1,4,2,35939,479744.
65536,1,8,0,35843,479840.
65536,1,8,1,35561,480122.
65536,1,8,2,35907,479776.
65536,1,16,0,35820,479863.
65536,1,16,1,35547,480136.
65536,1,16,2,35837,479846.
65536,1,32,0,35797,479886.
65536,1,32,1,35539,480144.
65536,1,32,2,35805,479878.
65536,2,1,0,34246,481437.
65536,2,1,1,34246,481437.
65536,2,1,2,34246,481437.
65536,2,2,0,33775,481908.
65536,2,2,1,33476,482207.
65536,2,2,2,33903,481780.
65536,2,4,0,33686,481997.
65536,2,4,1,33390,482293.
65536,2,4,2,33752,481931.
65536,2,8,0,33655,482028.
65536,2,8,1,33369,482314.
65536,2,8,2,33699,481984.
65536,2,16,0,33631,482052.
65536,2,16,1,33352,482331.
65536,2,16,2,33644,482039.
65536,2,32,0,33607,482076.
65536,2,32,1,33345,482338.
65536,2,32,2,33614,482069.
65536,4,1,0,33170,482513.
65536,4,1,1,33170,482513.
65536,4,1,2,33170,482513.
65536,4,2,0,32694,482989.
65536,4,2,1,32392,483291.
65536,4,2,2,32740,482943.
65536,4,4,0,32604,483079.
65536,4,4,1,32306,483377.
65536,4,4,2,32658,483025.
65536,4,8,0,32572,483111.
65536,4,8,1,32285,483398.
65536,4,8,2,32604,483079.
65536,4,16,0,32549,483134.
65536,4,16,1,32269,483414.
65536,4,16,2,32563,483120.
65536,4,32,0,32525,483158.
65536,4,32,1,32262,483421.
65536,4,32,2,32526,483157.
65536,8,1,0,22519,493164.
65536,8,1,1,22519,493164.
65536,8,1,2,22519,493164.
65536,8,2,0,21923,493760.
65536,8,2,1,21623,494060.
65536,8,2,2,22026,493657.
65536,8,4,0,21824,493859.
65536,8,4,1,21521,494162.
65536,8,4,2,21901,493782.
65536,8,8,0,21787,493896.
65536,8,8,1,21499,494184.
65536,8,8,2,21882,493801.
65536,8,16,0,21767,493916.
65536,8,16,1,21488,494195.
65536,8,16,2,21783,493900.
65536,8,32,0,21730,493953.
65536,8,32,1,21469,494214.
65536,8,32,2,21764,493919.
65536,16,1,0,12610,503073.
65536,16,1,1,12610,503073.
65536,16,1,2,12610,503073.
65536,16,2,0,11928,503755.
65536,16,2,1,11711,503972.
65536,16,2,2,12082,503601.
65536,16,4,0,11850,503833.
65536,16,4,1,11617,504066.
65536,16,4,2,11910,503773.
65536,16,8,0,11822,503861.
65536,16,8,1,11583,504100.
65536,16,8,2,11870,503813.
65536,16,16,0,11793,503890.
65536,16,16,1,11570,504113.
65536,16,16,2,11888,503795.
65536,16,32,0,11762,503921.
65536,16,32,1,11554,504129.
65536,16,32,2,11843,503840.
65536,32,1,0,7527,508156.
65536,32,1,1,7527,508156.
65536,32,1,2,7527,508156.
65536,32,2,0,6662,509021.
65536,32,2,1,6472,509211.
65536,32,2,2,6728,508955.
65536,32,4,0,6577,509106.
65536,32,4,1,6376,509307.
65536,32,4,2,6687,508996.
65536,32,8,0,6551,509132.
65536,32,8,1,6343,509340.
65536,32,8,2,6599,509084.
65536,32,16,0,6534,509149.
65536,32,16,1,6326,509357.
65536,32,16,2,6613,509070.
65536,32,32,0,6516,509167.
65536,32,32,1,6308,509375.
65536,32,32,2,6594,509089.
65536,64,1,0,5069,510614.
65536,64,1,1,5069,510614.
65536,64,1,2,5069,510614.
65536,64,2,0,3931,511752.
65536,64,2,1,3769,511914.
65536,64,2,2,4083,511600.
65536,64,4,0,3851,511832.
65536,64,4,1,3672,512011.
65536,64,4,2,3969,511714.
65536,64,8,0,3829,511854.
65536,64,8,1,3642,512041.
65536,64,8,2,3929,511754.
65536,64,16,0,3818,511865.
65536,64,16,1,3631,512052.
65536,64,16,2,3891,511792.
65536,64,32,0,3804,511879.
65536,64,32,1,3628,512055.
65536,64,32,2,3901,511782.
131072,1,1,0,35820,479863.
131072,1,1,1,35820,479863.
131072,1,1,2,35820,479863.
131072,1,2,0,35570,480113.
131072,1,2,1,35431,480252.
131072,1,2,2,35499,480184.
131072,1,4,0,35427,480256.
131072,1,4,1,35246,480437.
131072,1,4,2,35308,480375.
131072,1,8,0,35392,480291.
131072,1,8,1,35186,480497.
131072,1,8,2,35251,480432.
131072,1,16,0,35388,480295.
131072,1,16,1,35190,480493.
131072,1,16,2,35255,480428.
131072,1,32,0,35342,480341.
131072,1,32,1,35166,480517.
131072,1,32,2,35204,480479.
131072,2,1,0,33636,482047.
131072,2,1,1,33636,482047.
131072,2,1,2,33636,482047.
131072,2,2,0,33378,482305.
131072,2,2,1,33236,482447.
131072,2,2,2,33303,482380.
131072,2,4,0,33231,482452.
131072,2,4,1,33050,482633.
131072,2,4,2,33131,482552.
131072,2,8,0,33198,482485.
131072,2,8,1,32990,482693.
131072,2,8,2,33056,482627.
131072,2,16,0,33194,482489.
131072,2,16,1,32994,482689.
131072,2,16,2,33070,482613.
131072,2,32,0,33147,482536.
131072,2,32,1,32970,482713.
131072,2,32,2,33036,482647.
131072,4,1,0,32556,483127.
131072,4,1,1,32556,483127.
131072,4,1,2,32556,483127.
131072,4,2,0,32293,483390.
131072,4,2,1,32151,483532.
131072,4,2,2,32222,483461.
131072,4,4,0,32145,483538.
131072,4,4,1,31964,483719.
131072,4,4,2,32025,483658.
131072,4,8,0,32112,483571.
131072,4,8,1,31904,483779.
131072,4,8,2,31987,483696.
131072,4,16,0,32108,483575.
131072,4,16,1,31907,483776.
131072,4,16,2,31973,483710.
131072,4,32,0,32060,483623.
131072,4,32,1,31883,483800.
131072,4,32,2,31949,483734.
131072,8,1,0,21848,493835.
131072,8,1,1,21848,493835.
131072,8,1,2,21848,493835.
131072,8,2,0,21519,494164.
131072,8,2,1,21371,494312.
131072,8,2,2,21464,494219.
131072,8,4,0,21391,494292.
131072,8,4,1,21192,494491.
131072,8,4,2,21273,494410.
131072,8,8,0,21355,494328.
131072,8,8,1,21132,494551.
131072,8,8,2,21211,494472.
131072,8,16,0,21349,494334.
131072,8,16,1,21132,494551.
131072,8,16,2,21196,494487.
131072,8,32,0,21304,494379.
131072,8,32,1,21104,494579.
131072,8,32,2,21181,494502.
131072,16,1,0,11993,503690.
131072,16,1,1,11993,503690.
131072,16,1,2,11993,503690.
131072,16,2,0,11600,504083.
131072,16,2,1,11487,504196.
131072,16,2,2,11588,504095.
131072,16,4,0,11522,504161.
131072,16,4,1,11373,504310.
131072,16,4,2,11457,504226.
131072,16,8,0,11490,504193.
131072,16,8,1,11325,504358.
131072,16,8,2,11415,504268.
131072,16,16,0,11491,504192.
131072,16,16,1,11322,504361.
131072,16,16,2,11416,504267.
131072,16,32,0,11454,504229.
131072,16,32,1,11304,504379.
131072,16,32,2,11385,504298.
131072,32,1,0,6907,508776.
131072,32,1,1,6907,508776.
131072,32,1,2,6907,508776.
131072,32,2,0,6369,509314.
131072,32,2,1,6269,509414.
131072,32,2,2,6371,509312.
131072,32,4,0,6301,509382.
131072,32,4,1,6177,509506.
131072,32,4,2,6265,509418.
131072,32,8,0,6282,509401.
131072,32,8,1,6149,509534.
131072,32,8,2,6224,509459.
131072,32,16,0,6274,509409.
131072,32,16,1,6143,509540.
131072,32,16,2,6194,509489.
131072,32,32,0,6261,509422.
131072,32,32,1,6135,509548.
131072,32,32,2,6164,509519.
131072,64,1,0,4379,511304.
131072,64,1,1,4379,511304.
131072,64,1,2,4379,511304.
131072,64,2,0,3658,512025.
131072,64,2,1,3567,512116.
131072,64,2,2,3695,511988.
131072,64,4,0,3598,512085.
131072,64,4,1,3496,512187.
131072,64,4,2,3560,512123.
131072,64,8,0,3588,512095.
131072,64,8,1,3483,512200.
